TIME STAMP:30
SYSTEM TIME: Thu Oct 18 21:27:22 2018
,Maximum Computation Time,10
,Service Rate,28.6511
,Service Rate After Re-Balancing,55.0709
,Average Waiting Time,498.099
,Average Total Travel Delay,167.648
,Average In Car Travel Delay,-613.395
,Occupancy (Passengers/Vehicle),1.41917
,Unassigned Requests Found,11
,Unassigned Vehicles Found,718
,ILP Solve Time,0
,Rebalance Time,2

TIME STAMP:61130
SYSTEM TIME: Thu Oct 18 22:24:24 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,55

,Average Computation Time,3.06595
,Maximum Computation Time,10
,Service Rate,28.6589
,Service Rate After Re-Balancing,55.0768
,Average Waiting Time,498.169
,Average Total Travel Delay,167.643
,Average In Car Travel Delay,-613.361
,Occupancy (Passengers/Vehicle),1.41908
,Unassigned Requests Found,10
,Unassigned Vehicles Found,717
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:61200
SYSTEM TIME: Thu Oct 18 22:24:27 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,63

,Average Computation Time,3.06452
,Maximum Computation Time,10
,Service Rate,28.6741
,Service Rate After Re-Balancing,55.0901
,Average Waiting Time,498.136
,Average Total Travel Delay,167.649
,Average In Car Travel Delay,-613.366
,Occupancy (Passengers/Vehicle),1.41898
,Unassigned Requests Found,11
,Unassigned Vehicles Found,709
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:61230
SYSTEM TIME: Thu Oct 18 22:24:29 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,60

,Average Computation Time,3.06309
,Maximum Computation Time,10
,Service Rate,28.672
,Service Rate After Re-Balancing,55.0866
,Average Waiting Time,498.108
,Average Total Travel Delay,167.655
,Average In Car Travel Delay,-613.421
,Occupancy (Passengers/Vehicle),1.41888
,Unassigned Requests Found,10
,Unassigned Vehicles Found,716
,ILP Solve Time,0
,Rebalance Time,2

TIME STAMP:61300
SYSTEM TIME: Thu Oct 18 22:24:32 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,75

,Average Computation Time,3.06166
,Maximum Computation Time,10
,Service Rate,28.6834
,Service Rate After Re-Balancing,55.1004
,Average Waiting Time,498.07
,Average Total Travel Delay,167.671
,Average In Car Travel Delay,-613.418
,Occupancy (Passengers/Vehicle),1.41879
,Unassigned Requests Found,17
,Unassigned Vehicles Found,709
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:61330
SYSTEM TIME: Thu Oct 18 22:24:34 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,69

,Average Computation Time,3.06024
,Maximum Computation Time,10
,Service Rate,28.691
,Service Rate After Re-Balancing,55.1085
,Average Waiting Time,498.143
,Average Total Travel Delay,167.658
,Average In Car Travel Delay,-613.416
,Occupancy (Passengers/Vehicle),1.41869
,Unassigned Requests Found,15
,Unassigned Vehicles Found,702
,ILP Solve Time,0
,Rebalance Time,2

TIME STAMP:61400
SYSTEM TIME: Thu Oct 18 22:24:37 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,72

,Average Computation Time,3.05882
,Maximum Computation Time,10
,Service Rate,28.7032
,Service Rate After Re-Balancing,55.1206
,Average Waiting Time,498.115
,Average Total Travel Delay,167.626
,Average In Car Travel Delay,-613.418
,Occupancy (Passengers/Vehicle),1.41859
,Unassigned Requests Found,13
,Unassigned Vehicles Found,694
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:61430
SYSTEM TIME: Thu Oct 18 22:24:39 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,65

,Average Computation Time,3.05741
,Maximum Computation Time,10
,Service Rate,28.7123
,Service Rate After Re-Balancing,55.1266
,Average Waiting Time,498.137
,Average Total Travel Delay,167.602
,Average In Car Travel Delay,-613.387
,Occupancy (Passengers/Vehicle),1.41849
,Unassigned Requests Found,11
,Unassigned Vehicles Found,698
,ILP Solve Time,0
,Rebalance Time,2

TIME STAMP:61500
SYSTEM TIME: Thu Oct 18 22:24:42 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,57

,Average Computation Time,3.056
,Maximum Computation Time,10
,Service Rate,28.73
,Service Rate After Re-Balancing,55.1438
,Average Waiting Time,498.088
,Average Total Travel Delay,167.587
,Average In Car Travel Delay,-613.393
,Occupancy (Passengers/Vehicle),1.4184
,Unassigned Requests Found,11
,Unassigned Vehicles Found,696
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:61530
SYSTEM TIME: Thu Oct 18 22:24:44 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,53

,Average Computation Time,3.05459
,Maximum Computation Time,10
,Service Rate,28.7329
,Service Rate After Re-Balancing,55.1457
,Average Waiting Time,498.037
,Average Total Travel Delay,167.564
,Average In Car Travel Delay,-613.335
,Occupancy (Passengers/Vehicle),1.4183
,Unassigned Requests Found,9
,Unassigned Vehicles Found,699
,ILP Solve Time,0
,Rebalance Time,2

TIME STAMP:61600
SYSTEM TIME: Thu Oct 18 22:24:47 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,59

,Average Computation Time,3.05319
,Maximum Computation Time,10
,Service Rate,28.7501
,Service Rate After Re-Balancing,55.1631
,Average Waiting Time,498.047
,Average Total Travel Delay,167.568
,Average In Car Travel Delay,-613.296
,Occupancy (Passengers/Vehicle),1.41822
,Unassigned Requests Found,14
,Unassigned Vehicles Found,701
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:61630
SYSTEM TIME: Thu Oct 18 22:24:49 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,60

,Average Computation Time,3.05179
,Maximum Computation Time,10
,Service Rate,28.7496
,Service Rate After Re-Balancing,55.1617
,Average Waiting Time,498.04
,Average Total Travel Delay,167.567
,Average In Car Travel Delay,-613.328
,Occupancy (Passengers/Vehicle),1.41813
,Unassigned Requests Found,10
,Unassigned Vehicles Found,704
,ILP Solve Time,0
,Rebalance Time,2

TIME STAMP:61700
SYSTEM TIME: Thu Oct 18 22:24:52 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,59

,Average Computation Time,3.0504
,Maximum Computation Time,10
,Service Rate,28.7619
,Service Rate After Re-Balancing,55.1729
,Average Waiting Time,498.058
,Average Total Travel Delay,167.549
,Average In Car Travel Delay,-613.376
,Occupancy (Passengers/Vehicle),1.41805
,Unassigned Requests Found,11
,Unassigned Vehicles Found,708
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:61730
SYSTEM TIME: Thu Oct 18 22:24:54 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,60

,Average Computation Time,3.04901
,Maximum Computation Time,10
,Service Rate,28.7682
,Service Rate After Re-Balancing,55.1802
,Average Waiting Time,498.083
,Average Total Travel Delay,167.542
,Average In Car Travel Delay,-613.351
,Occupancy (Passengers/Vehicle),1.41797
,Unassigned Requests Found,14
,Unassigned Vehicles Found,708
,ILP Solve Time,0
,Rebalance Time,2

TIME STAMP:61800
SYSTEM TIME: Thu Oct 18 22:24:57 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,65

,Average Computation Time,3.04762
,Maximum Computation Time,10
,Service Rate,28.7806
,Service Rate After Re-Balancing,55.195
,Average Waiting Time,498.042
,Average Total Travel Delay,167.537
,Average In Car Travel Delay,-613.339
,Occupancy (Passengers/Vehicle),1.41788
,Unassigned Requests Found,15
,Unassigned Vehicles Found,704
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:61830
SYSTEM TIME: Thu Oct 18 22:24:59 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,54

,Average Computation Time,3.04623
,Maximum Computation Time,10
,Service Rate,28.7909
,Service Rate After Re-Balancing,55.2072
,Average Waiting Time,498.046
,Average Total Travel Delay,167.536
,Average In Car Travel Delay,-613.27
,Occupancy (Passengers/Vehicle),1.4178
,Unassigned Requests Found,11
,Unassigned Vehicles Found,706
,ILP Solve Time,0
,Rebalance Time,2

TIME STAMP:61900
SYSTEM TIME: Thu Oct 18 22:25:02 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,69

,Average Computation Time,3.04485
,Maximum Computation Time,10
,Service Rate,28.7973
,Service Rate After Re-Balancing,55.2134
,Average Waiting Time,498.023
,Average Total Travel Delay,167.495
,Average In Car Travel Delay,-613.279
,Occupancy (Passengers/Vehicle),1.41771
,Unassigned Requests Found,20
,Unassigned Vehicles Found,704
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:61930
SYSTEM TIME: Thu Oct 18 22:25:04 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,64

,Average Computation Time,3.04348
,Maximum Computation Time,10
,Service Rate,28.7968
,Service Rate After Re-Balancing,55.2166
,Average Waiting Time,497.997
,Average Total Travel Delay,167.443
,Average In Car Travel Delay,-613.215
,Occupancy (Passengers/Vehicle),1.41763
,Unassigned Requests Found,20
,Unassigned Vehicles Found,711
,ILP Solve Time,0
,Rebalance Time,2

TIME STAMP:62000
SYSTEM TIME: Thu Oct 18 22:25:07 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,68

,Average Computation Time,3.04342
,Maximum Computation Time,10
,Service Rate,28.8078
,Service Rate After Re-Balancing,55.2298
,Average Waiting Time,497.94
,Average Total Travel Delay,167.378
,Average In Car Travel Delay,-613.132
,Occupancy (Passengers/Vehicle),1.41754
,Unassigned Requests Found,22
,Unassigned Vehicles Found,713
,ILP Solve Time,0
,Rebalance Time,2

TIME STAMP:62030
SYSTEM TIME: Thu Oct 18 22:25:10 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,65

,Average Computation Time,3.04205
,Maximum Computation Time,10
,Service Rate,28.8104
,Service Rate After Re-Balancing,55.2368
,Average Waiting Time,497.978
,Average Total Travel Delay,167.387
,Average In Car Travel Delay,-613.092
,Occupancy (Passengers/Vehicle),1.41746
,Unassigned Requests Found,15
,Unassigned Vehicles Found,716
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:62100
SYSTEM TIME: Thu Oct 18 22:25:12 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,71

,Average Computation Time,3.04068
,Maximum Computation Time,10
,Service Rate,28.8189
,Service Rate After Re-Balancing,55.245
,Average Waiting Time,497.837
,Average Total Travel Delay,167.381
,Average In Car Travel Delay,-613.093
,Occupancy (Passengers/Vehicle),1.41737
,Unassigned Requests Found,17
,Unassigned Vehicles Found,717
,ILP Solve Time,0
,Rebalance Time,2

TIME STAMP:62130
SYSTEM TIME: Thu Oct 18 22:25:15 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,67

,Average Computation Time,3.03932
,Maximum Computation Time,10
,Service Rate,28.8203
,Service Rate After Re-Balancing,55.2452
,Average Waiting Time,497.845
,Average Total Travel Delay,167.344
,Average In Car Travel Delay,-613.112
,Occupancy (Passengers/Vehicle),1.41729
,Unassigned Requests Found,12
,Unassigned Vehicles Found,710
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:62200
SYSTEM TIME: Thu Oct 18 22:25:17 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,76

,Average Computation Time,3.03796
,Maximum Computation Time,10
,Service Rate,28.8287
,Service Rate After Re-Balancing,55.2519
,Average Waiting Time,497.782
,Average Total Travel Delay,167.317
,Average In Car Travel Delay,-613.165
,Occupancy (Passengers/Vehicle),1.4172
,Unassigned Requests Found,11
,Unassigned Vehicles Found,711
,ILP Solve Time,0
,Rebalance Time,2

TIME STAMP:62230
SYSTEM TIME: Thu Oct 18 22:25:20 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,71

,Average Computation Time,3.0366
,Maximum Computation Time,10
,Service Rate,28.8382
,Service Rate After Re-Balancing,55.2591
,Average Waiting Time,497.828
,Average Total Travel Delay,167.339
,Average In Car Travel Delay,-613.239
,Occupancy (Passengers/Vehicle),1.41712
,Unassigned Requests Found,7
,Unassigned Vehicles Found,706
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:62300
SYSTEM TIME: Thu Oct 18 22:25:22 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,68

,Average Computation Time,3.03525
,Maximum Computation Time,10
,Service Rate,28.8525
,Service Rate After Re-Balancing,55.272
,Average Waiting Time,497.876
,Average Total Travel Delay,167.276
,Average In Car Travel Delay,-613.134
,Occupancy (Passengers/Vehicle),1.41705
,Unassigned Requests Found,11
,Unassigned Vehicles Found,720
,ILP Solve Time,0
,Rebalance Time,2

TIME STAMP:62330
SYSTEM TIME: Thu Oct 18 22:25:25 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,54

,Average Computation Time,3.0339
,Maximum Computation Time,10
,Service Rate,28.8664
,Service Rate After Re-Balancing,55.2879
,Average Waiting Time,497.93
,Average Total Travel Delay,167.244
,Average In Car Travel Delay,-613.089
,Occupancy (Passengers/Vehicle),1.41697
,Unassigned Requests Found,7
,Unassigned Vehicles Found,720
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:62400
SYSTEM TIME: Thu Oct 18 22:25:27 2018
,Iteration Computation Time,1
,Number of vehicles available,1000
,Number of pending requests,54

,Average Computation Time,3.03125
,Maximum Computation Time,10
,Service Rate,28.8738
,Service Rate After Re-Balancing,55.2948
,Average Waiting Time,497.892
,Average Total Travel Delay,167.228
,Average In Car Travel Delay,-613.063
,Occupancy (Passengers/Vehicle),1.4169
,Unassigned Requests Found,10
,Unassigned Vehicles Found,720
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:62430
SYSTEM TIME: Thu Oct 18 22:25:29 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,41

,Average Computation Time,3.02991
,Maximum Computation Time,10
,Service Rate,28.8907
,Service Rate After Re-Balancing,55.312
,Average Waiting Time,497.979
,Average Total Travel Delay,167.18
,Average In Car Travel Delay,-613.074
,Occupancy (Passengers/Vehicle),1.41683
,Unassigned Requests Found,4
,Unassigned Vehicles Found,716
,ILP Solve Time,0
,Rebalance Time,2

TIME STAMP:62500
SYSTEM TIME: Thu Oct 18 22:25:31 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,58

,Average Computation Time,3.02857
,Maximum Computation Time,10
,Service Rate,28.896
,Service Rate After Re-Balancing,55.3135
,Average Waiting Time,497.924
,Average Total Travel Delay,167.151
,Average In Car Travel Delay,-613.05
,Occupancy (Passengers/Vehicle),1.41677
,Unassigned Requests Found,9
,Unassigned Vehicles Found,710
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:62530
SYSTEM TIME: Thu Oct 18 22:25:34 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,60

,Average Computation Time,3.02724
,Maximum Computation Time,10
,Service Rate,28.8968
,Service Rate After Re-Balancing,55.3139
,Average Waiting Time,497.939
,Average Total Travel Delay,167.123
,Average In Car Travel Delay,-613.039
,Occupancy (Passengers/Vehicle),1.41671
,Unassigned Requests Found,4
,Unassigned Vehicles Found,705
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:62600
SYSTEM TIME: Thu Oct 18 22:25:36 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,82

,Average Computation Time,3.02591
,Maximum Computation Time,10
,Service Rate,28.8971
,Service Rate After Re-Balancing,55.3125
,Average Waiting Time,497.884
,Average Total Travel Delay,167.123
,Average In Car Travel Delay,-613.049
,Occupancy (Passengers/Vehicle),1.41663
,Unassigned Requests Found,9
,Unassigned Vehicles Found,697
,ILP Solve Time,0
,Rebalance Time,2

TIME STAMP:62630
SYSTEM TIME: Thu Oct 18 22:25:39 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,70

,Average Computation Time,3.02458
,Maximum Computation Time,10
,Service Rate,28.9135
,Service Rate After Re-Balancing,55.3254
,Average Waiting Time,498.038
,Average Total Travel Delay,167.112
,Average In Car Travel Delay,-613.089
,Occupancy (Passengers/Vehicle),1.41655
,Unassigned Requests Found,6
,Unassigned Vehicles Found,700
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:62700
SYSTEM TIME: Thu Oct 18 22:25:41 2018
,Iteration Computation Time,1
,Number of vehicles available,1000
,Number of pending requests,69

,Average Computation Time,3.02196
,Maximum Computation Time,10
,Service Rate,28.9279
,Service Rate After Re-Balancing,55.3385
,Average Waiting Time,497.938
,Average Total Travel Delay,167.086
,Average In Car Travel Delay,-613.026
,Occupancy (Passengers/Vehicle),1.41646
,Unassigned Requests Found,6
,Unassigned Vehicles Found,694
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:62730
SYSTEM TIME: Thu Oct 18 22:25:43 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,72

,Average Computation Time,3.02064
,Maximum Computation Time,10
,Service Rate,28.9303
,Service Rate After Re-Balancing,55.336
,Average Waiting Time,497.987
